Order ID,Order Month,Sales,Country,Category,Customer ID
US-2014-103905,2014/7,29.932,United States,Office Supplies,AW-10930
CA-2014-123225,2014/7,575.968,United States,Technology,MN-17935
CA-2014-127866,2014/7,535.41,United States,Office Supplies,JD-15895
CA-2014-129189,2014/7,87.92,United States,Office Supplies,HM-14860
CA-2014-146528,2014/7,15.52,United States,Office Supplies,VF-21715
CA-2014-146528,2014/7,6.48,United States,Office Supplies,VF-21715
CA-2014-127866,2014/7,13.12,United States,Office Supplies,JD-15895
CA-2014-169019,2014/7,17.496,United States,Furniture,LF-17185
CA-2014-124709,2014/7,238.0,United States,Technology,GW-14605
CA-2014-127866,2014/7,11.96,United States,Office Supplies,JD-15895
CA-2014-163552,2014/7,14.4,United States,Office Supplies,LA-16780
CA-2014-163552,2014/7,124.11,United States,Furniture,LA-16780
CA-2014-163552,2014/7,854.94,United States,Furniture,LA-16780
CA-2014-113271,2014/7,14.304,United States,Office Supplies,DS-13030
CA-2014-161508,2014/7,16.032,United States,Office Supplies,PV-18985
CA-2014-161508,2014/7,22.288,United States,Office Supplies,PV-18985
CA-2014-161508,2014/7,3.488,United States,Office Supplies,PV-18985
CA-2014-127866,2014/7,41.94,United States,Technology,JD-15895
CA-2014-169019,2014/7,16.784,United States,Office Supplies,LF-17185
CA-2014-141726,2014/7,8.704,United States,Office Supplies,CC-12145
CA-2014-100090,2014/7,502.488,United States,Furniture,EB-13705
CA-2014-126760,2014/7,911.984,United States,Technology,KM-16720
CA-2014-123225,2014/7,10.368,United States,Office Supplies,MN-17935
CA-2014-124807,2014/7,23.84,United States,Technology,ME-17725
CA-2014-113271,2014/7,32.4,United States,Office Supplies,DS-13030
CA-2014-120096,2014/7,177.536,United States,Office Supplies,KE-16420
CA-2014-168158,2014/7,6.096,United States,Office Supplies,EM-14140
CA-2014-116932,2014/7,99.2,United States,Office Supplies,ME-18010
CA-2014-116932,2014/7,801.568,United States,Furniture,ME-18010
CA-2014-116932,2014/7,272.848,United States,Furniture,ME-18010
CA-2014-152849,2014/7,4.368,United States,Office Supplies,DW-13195
CA-2014-129924,2014/7,698.352,United States,Furniture,AC-10420
CA-2014-117464,2014/7,236.5,United States,Office Supplies,NP-18325
CA-2014-142965,2014/7,25.984,United States,Office Supplies,SW-20245
CA-2014-160773,2014/7,5.184,United States,Office Supplies,LW-16825
US-2014-160444,2014/7,281.424,United States,Office Supplies,DC-12850
CA-2014-142965,2014/7,27.36,United States,Office Supplies,SW-20245
US-2014-138758,2014/7,172.186,United States,Furniture,JL-15835
US-2014-138758,2014/7,69.008,United States,Furniture,JL-15835
CA-2014-117464,2014/7,170.352,United States,Furniture,NP-18325
US-2014-155894,2014/7,123.552,United States,Office Supplies,CL-11890
CA-2014-113271,2014/7,5.56,United States,Office Supplies,DS-13030
CA-2014-124807,2014/7,35.856,United States,Office Supplies,ME-17725
CA-2014-109890,2014/7,35.98,United States,Technology,PG-18820
CA-2014-117464,2014/7,717.72,United States,Furniture,NP-18325
CA-2014-107594,2014/7,73.98,United States,Technology,EH-13945
CA-2014-107594,2014/7,5.58,United States,Office Supplies,EH-13945
CA-2014-113271,2014/7,119.833,United States,Furniture,DS-13030
CA-2014-123295,2014/7,259.136,United States,Furniture,AH-10120
CA-2014-120096,2014/7,32.432,United States,Office Supplies,KE-16420
CA-2014-169019,2014/7,431.136,United States,Technology,LF-17185
CA-2014-156790,2014/8,155.456,United States,Furniture,VG-21790
CA-2014-103331,2014/8,10.68,United States,Furniture,KB-16315
US-2014-156559,2014/8,638.82,United States,Furniture,LH-16900
CA-2014-128986,2014/8,93.024,United States,Office Supplies,GH-14410
CA-2014-127012,2014/8,12.35,United States,Furniture,GM-14680
CA-2014-127012,2014/8,40.97,United States,Office Supplies,GM-14680
CA-2014-126200,2014/8,25.68,United States,Office Supplies,JE-15715
CA-2014-114321,2014/8,500.24,United States,Furniture,NC-18535
CA-2014-135699,2014/8,109.92,United States,Office Supplies,HH-15010
CA-2014-104178,2014/8,25.92,United States,Office Supplies,JM-15265
CA-2014-135699,2014/8,13.36,United States,Office Supplies,HH-15010
CA-2014-126200,2014/8,12.384,United States,Office Supplies,JE-15715
CA-2014-104178,2014/8,95.1,United States,Technology,JM-15265
CA-2014-104178,2014/8,6.28,United States,Furniture,JM-15265
CA-2014-141005,2014/8,62.94,United States,Office Supplies,CS-12355
CA-2014-127012,2014/8,22.96,United States,Office Supplies,GM-14680
CA-2014-146500,2014/8,25.3,United States,Office Supplies,AT-10735
CA-2014-104178,2014/8,48.84,United States,Office Supplies,JM-15265
CA-2014-110527,2014/8,20.88,United States,Office Supplies,ED-13885
CA-2014-107916,2014/8,13.28,United States,Furniture,JP-15460
CA-2014-156244,2014/8,158.928,United States,Technology,DH-13675
CA-2014-109043,2014/8,152.24,United States,Office Supplies,CS-12355
CA-2014-124737,2014/8,6.8,United States,Office Supplies,AP-10915
CA-2014-124737,2014/8,4.224,United States,Furniture,AP-10915
CA-2014-156244,2014/8,47.96,United States,Office Supplies,DH-13675
CA-2014-156244,2014/8,31.104,United States,Office Supplies,DH-13675
CA-2014-141901,2014/8,5.98,United States,Office Supplies,GM-14500
CA-2014-109043,2014/8,91.36,United States,Office Supplies,CS-12355
CA-2014-117345,2014/8,78.304,United States,Office Supplies,BF-10975
CA-2014-117345,2014/8,62.92,United States,Office Supplies,BF-10975
CA-2014-117345,2014/8,44.128,United States,Furniture,BF-10975
CA-2014-117345,2014/8,17.544,United States,Office Supplies,BF-10975
CA-2014-124478,2014/8,549.99,United States,Technology,MA-17560
CA-2014-124478,2014/8,167.535,United States,Office Supplies,MA-17560
CA-2014-124478,2014/8,38.34,United States,Office Supplies,MA-17560
CA-2014-124478,2014/8,53.88,United States,Furniture,MA-17560
CA-2014-124478,2014/8,299.98,United States,Technology,MA-17560
CA-2014-137575,2014/8,199.98,United States,Technology,TB-21625
CA-2014-109302,2014/8,196.21,United States,Office Supplies,CS-12175
US-2014-164406,2014/8,46.44,United States,Office Supplies,BD-11605
US-2014-164406,2014/8,195.136,United States,Furniture,BD-11605
CA-2014-124737,2014/8,143.64,United States,Technology,AP-10915
CA-2014-124737,2014/8,31.104,United States,Office Supplies,AP-10915
CA-2014-124737,2014/8,15.552,United States,Office Supplies,AP-10915
CA-2014-154669,2014/8,423.28,United States,Office Supplies,TM-21010
CA-2014-156244,2014/8,211.248,United States,Office Supplies,DH-13675
CA-2014-156244,2014/8,5.552,United States,Office Supplies,DH-13675
CA-2014-142839,2014/8,853.092,United States,Furniture,TS-21610
CA-2014-133158,2014/8,289.24,United States,Furniture,DW-13195
US-2014-112795,2014/8,19.44,United States,Office Supplies,CR-12625
CA-2014-146500,2014/8,95.94,United States,Office Supplies,AT-10735
CA-2014-133158,2014/8,69.456,United States,Office Supplies,DW-13195
CA-2014-169775,2014/8,174.0585,United States,Furniture,RA-19945
CA-2014-106719,2014/8,8.288,United States,Office Supplies,RB-19645
CA-2014-169775,2014/8,505.176,United States,Office Supplies,RA-19945
CA-2014-169775,2014/8,29.808,United States,Office Supplies,RA-19945
CA-2014-161249,2014/8,4.464,United States,Office Supplies,RD-19720
CA-2014-161249,2014/8,9.345,United States,Office Supplies,RD-19720
CA-2014-107916,2014/8,12.672,United States,Office Supplies,JP-15460
US-2014-106299,2014/8,838.38,United States,Office Supplies,NZ-18565
US-2014-106299,2014/8,26.7,United States,Office Supplies,NZ-18565
CA-2014-167850,2014/8,15.552,United States,Office Supplies,AG-10525
CA-2014-153927,2014/8,14.04,United States,Office Supplies,LL-16840
CA-2014-167850,2014/8,178.384,United States,Technology,AG-10525
US-2014-164406,2014/8,152.91,United States,Office Supplies,BD-11605
CA-2014-101266,2014/8,13.36,United States,Office Supplies,MM-17920
US-2014-164406,2014/8,92.94,United States,Office Supplies,BD-11605
CA-2014-115357,2014/8,62.91,United States,Technology,RF-19735
US-2014-164406,2014/8,17.856,United States,Office Supplies,BD-11605
CA-2014-153927,2014/8,272.61,United States,Technology,LL-16840
CA-2014-156244,2014/8,2.952,United States,Office Supplies,DH-13675
US-2014-106299,2014/8,21.2,United States,Technology,NZ-18565
CA-2014-103331,2014/8,17.34,United States,Office Supplies,KB-16315
CA-2014-111500,2014/8,339.96,United States,Technology,DJ-13510
CA-2014-133690,2014/8,2.6,United States,Office Supplies,BS-11755
CA-2014-143385,2014/8,92.52,United States,Technology,SJ-20500
US-2014-164616,2014/8,9.184,United States,Office Supplies,MS-17770
CA-2014-115259,2014/8,40.096,United States,Office Supplies,RC-19960
CA-2014-115259,2014/8,4.72,United States,Office Supplies,RC-19960
CA-2014-115259,2014/8,23.976,United States,Office Supplies,RC-19960
CA-2014-115259,2014/8,130.464,United States,Office Supplies,RC-19960
CA-2014-107398,2014/8,6.528,United States,Office Supplies,BS-11590
CA-2014-107398,2014/8,2.862,United States,Office Supplies,BS-11590
CA-2014-103331,2014/8,3.38,United States,Office Supplies,KB-16315
CA-2014-162684,2014/8,5.68,United States,Office Supplies,AS-10630
CA-2014-143336,2014/8,22.72,United States,Office Supplies,ZD-21925
US-2014-164616,2014/8,76.776,United States,Office Supplies,MS-17770
CA-2014-143336,2014/8,213.48,United States,Technology,ZD-21925
CA-2014-124723,2014/8,489.23,United States,Furniture,GZ-14470
US-2014-115413,2014/8,8.64,United States,Office Supplies,PP-18955
US-2014-117968,2014/8,79.47,United States,Office Supplies,RS-19420
CA-2014-129168,2014/8,15.552,United States,Office Supplies,KB-16585
US-2014-117968,2014/8,4.56,United States,Office Supplies,RS-19420
CA-2014-109897,2014/8,806.336,United States,Technology,BW-11200
CA-2014-166471,2014/8,219.168,United States,Technology,MG-17650
CA-2014-166471,2014/8,1091.168,United States,Technology,MG-17650
US-2014-115413,2014/8,149.97,United States,Technology,PP-18955
CA-2014-109897,2014/8,85.44,United States,Furniture,BW-11200
US-2014-117968,2014/8,1133.35,United States,Furniture,RS-19420
CA-2014-143336,2014/8,8.56,United States,Office Supplies,ZD-21925
US-2014-143581,2014/8,344.91,United States,Office Supplies,BS-11365
CA-2014-124688,2014/8,579.95,United States,Technology,CC-12610
CA-2014-124688,2014/8,1202.94,United States,Furniture,CC-12610
CA-2014-166716,2014/8,421.372,United States,Furniture,CR-12730
CA-2014-103660,2014/8,1007.944,United States,Technology,MW-18220
CA-2014-152296,2014/8,19.752,United States,Office Supplies,IL-15100
CA-2014-126361,2014/8,13.184,United States,Office Supplies,VD-21670
CA-2014-134215,2014/8,255.42,United States,Technology,ML-17395
CA-2014-134215,2014/8,259.74,United States,Office Supplies,ML-17395
CA-2014-169726,2014/8,2060.744,United States,Office Supplies,JH-15985
CA-2014-134215,2014/8,101.96,United States,Office Supplies,ML-17395
CA-2014-126361,2014/8,158.9,United States,Office Supplies,VD-21670
CA-2014-126361,2014/8,399.96,United States,Technology,VD-21670
CA-2014-126361,2014/8,16.4,United States,Office Supplies,VD-21670
CA-2014-124688,2014/8,29.12,United States,Furniture,CC-12610
CA-2014-126361,2014/8,447.84,United States,Office Supplies,VD-21670
CA-2014-123253,2014/8,3.912,United States,Office Supplies,DE-13255
CA-2014-151708,2014/8,121.376,United States,Furniture,MB-17305
CA-2014-151708,2014/8,95.976,United States,Technology,MB-17305
CA-2014-125612,2014/8,39.96,United States,Office Supplies,BK-11260
CA-2014-125612,2014/8,102.3,United States,Office Supplies,BK-11260
CA-2014-110639,2014/8,25.92,United States,Office Supplies,RH-19495
CA-2014-110639,2014/8,45.92,United States,Office Supplies,RH-19495
CA-2014-125612,2014/8,21.36,United States,Office Supplies,BK-11260
CA-2014-121727,2014/8,10.72,United States,Office Supplies,JK-15625
CA-2014-110065,2014/8,15.96,United States,Office Supplies,SP-20650
CA-2014-110065,2014/8,135.99,United States,Technology,SP-20650
CA-2014-126361,2014/8,1089.75,United States,Office Supplies,VD-21670
US-2014-166828,2014/8,11.56,United States,Office Supplies,JF-15415
CA-2014-107398,2014/8,20.856,United States,Office Supplies,BS-11590
CA-2014-124737,2014/8,223.056,United States,Office Supplies,AP-10915
CA-2014-154837,2014/8,49.568,United States,Office Supplies,RB-19645
CA-2014-118962,2014/8,340.144,United States,Furniture,CS-12130
CA-2014-118962,2014/8,110.96,United States,Office Supplies,CS-12130
CA-2014-138023,2014/8,30.96,United States,Office Supplies,KH-16510
CA-2014-118962,2014/8,20.94,United States,Office Supplies,CS-12130
CA-2014-114321,2014/8,20.12,United States,Office Supplies,NC-18535
CA-2014-114321,2014/8,896.99,United States,Office Supplies,NC-18535
CA-2014-111500,2014/8,17.96,United States,Office Supplies,DJ-13510
CA-2014-111500,2014/8,12.67,United States,Office Supplies,DJ-13510
CA-2014-120432,2014/8,25.5,United States,Office Supplies,DW-13585
CA-2014-111500,2014/8,114.2,United States,Office Supplies,DJ-13510
CA-2014-131450,2014/8,445.96,United States,Technology,LR-16915
CA-2014-150490,2014/8,45.98,United States,Office Supplies,SS-20590
CA-2014-131450,2014/8,1199.976,United States,Technology,LR-16915
CA-2014-131450,2014/8,327.76,United States,Furniture,LR-16915
CA-2014-131450,2014/8,76.12,United States,Office Supplies,LR-16915
CA-2014-154641,2014/8,375.34,United States,Office Supplies,KL-16645
CA-2014-123260,2014/8,176.8,United States,Technology,FM-14290
CA-2014-130918,2014/8,7.632,United States,Office Supplies,JP-15520
CA-2014-133690,2014/8,218.75,United States,Furniture,BS-11755
CA-2014-150490,2014/8,15.78,United States,Office Supplies,SS-20590
CA-2014-150490,2014/8,16.36,United States,Technology,SS-20590
CA-2014-120411,2014/9,493.43,United States,Furniture,SB-20185
CA-2014-115133,2014/9,3.152,United States,Technology,DA-13450
CA-2014-160766,2014/9,464.292,United States,Furniture,DM-13015
CA-2014-146283,2014/9,17.904,United States,Office Supplies,KT-16465
CA-2014-160766,2014/9,68.46,United States,Office Supplies,DM-13015
CA-2014-126683,2014/9,6.16,United States,Furniture,PP-18955
CA-2014-146283,2014/9,966.7,United States,Furniture,KT-16465
CA-2014-160766,2014/9,2799.96,United States,Technology,DM-13015
CA-2014-115133,2014/9,32.896,United States,Office Supplies,DA-13450
CA-2014-160766,2014/9,601.3,United States,Office Supplies,DM-13015
CA-2014-160766,2014/9,44.82,United States,Office Supplies,DM-13015
CA-2014-140886,2014/9,69.216,United States,Office Supplies,KW-16570
CA-2014-160766,2014/9,16.99,United States,Technology,DM-13015
CA-2014-160766,2014/9,287.97,United States,Technology,DM-13015
CA-2014-106572,2014/9,264.32,United States,Office Supplies,NP-18700
CA-2014-115133,2014/9,16.704,United States,Office Supplies,DA-13450
US-2014-152723,2014/9,0.876,United States,Office Supplies,HG-14965
CA-2014-100006,2014/9,377.97,United States,Technology,DK-13375
US-2014-166310,2014/9,8.544,United States,Furniture,JS-15940
CA-2014-124856,2014/9,77.52,United States,Office Supplies,LD-17005
CA-2014-124856,2014/9,18.9,United States,Office Supplies,LD-17005
CA-2014-124856,2014/9,117.36,United States,Furniture,LD-17005
CA-2014-124856,2014/9,1395.54,United States,Office Supplies,LD-17005
CA-2014-156160,2014/9,97.44,United States,Furniture,AS-10090
CA-2014-123344,2014/9,211.96,United States,Office Supplies,JD-16060
CA-2014-164385,2014/9,143.952,United States,Office Supplies,NB-18580
CA-2014-125514,2014/9,6.48,United States,Office Supplies,BM-11650
CA-2014-156160,2014/9,3.984,United States,Office Supplies,AS-10090
CA-2014-156160,2014/9,13.04,United States,Office Supplies,AS-10090
CA-2014-126277,2014/9,2.502,United States,Office Supplies,LH-16900
CA-2014-156160,2014/9,579.528,United States,Furniture,AS-10090
CA-2014-103191,2014/9,331.536,United States,Office Supplies,VG-21805
CA-2014-151953,2014/9,2.816,United States,Office Supplies,DB-13555
CA-2014-115049,2014/9,153.824,United States,Technology,MM-17920
US-2014-115196,2014/9,1299.99,United States,Technology,DL-12925
CA-2014-146283,2014/9,182.112,United States,Office Supplies,KT-16465
CA-2014-126522,2014/9,53.94,United States,Office Supplies,LT-16765
CA-2014-125514,2014/9,36.27,United States,Office Supplies,BM-11650
CA-2014-125514,2014/9,25.96,United States,Office Supplies,BM-11650
CA-2014-147900,2014/9,28.8,United States,Office Supplies,JK-15640
CA-2014-101476,2014/9,69.99,United States,Technology,SD-20485
CA-2014-138527,2014/9,10.368,United States,Office Supplies,BN-11470
CA-2014-138527,2014/9,166.84,United States,Office Supplies,BN-11470
CA-2014-138527,2014/9,15.216,United States,Technology,BN-11470
CA-2014-126683,2014/9,2348.82,United States,Furniture,PP-18955
US-2014-167633,2014/9,15.552,United States,Office Supplies,BW-11200
CA-2014-146969,2014/9,62.18,United States,Office Supplies,AP-10915
US-2014-119081,2014/9,357.93,United States,Office Supplies,TA-21385
CA-2014-120887,2014/9,87.54,United States,Furniture,TS-21205
CA-2014-113362,2014/9,11.07,United States,Office Supplies,AJ-10960
CA-2014-117765,2014/9,429.9,United States,Furniture,RB-19465
CA-2014-105165,2014/9,196.776,United States,Technology,SZ-20035
US-2014-135972,2014/9,246.384,United States,Technology,JG-15115
CA-2014-116904,2014/9,12.94,United States,Office Supplies,SC-20095
CA-2014-116904,2014/9,9449.95,United States,Office Supplies,SC-20095
CA-2014-117765,2014/9,32.06,United States,Office Supplies,RB-19465
CA-2014-117765,2014/9,161.96,United States,Furniture,RB-19465
CA-2014-132451,2014/9,19.44,United States,Office Supplies,KF-16285
CA-2014-116904,2014/9,404.9,United States,Office Supplies,SC-20095
CA-2014-131002,2014/9,104.85,United States,Technology,TB-21400
CA-2014-132451,2014/9,585.552,United States,Furniture,KF-16285
CA-2014-131002,2014/9,821.88,United States,Furniture,TB-21400
CA-2014-131002,2014/9,12.96,United States,Office Supplies,TB-21400
CA-2014-148369,2014/9,11.12,United States,Office Supplies,TH-21115
CA-2014-131002,2014/9,42.81,United States,Office Supplies,TB-21400
CA-2014-117765,2014/9,19.86,United States,Office Supplies,RB-19465
CA-2014-166744,2014/9,59.98,United States,Technology,DN-13690
CA-2014-166744,2014/9,362.94,United States,Furniture,DN-13690
CA-2014-131002,2014/9,57.69,United States,Furniture,TB-21400
CA-2014-166744,2014/9,164.22,United States,Furniture,DN-13690
CA-2014-116904,2014/9,32.4,United States,Office Supplies,SC-20095
US-2014-119081,2014/9,40.56,United States,Furniture,TA-21385
US-2014-119081,2014/9,331.96,United States,Office Supplies,TA-21385
US-2014-119081,2014/9,57.4,United States,Technology,TA-21385
CA-2014-105165,2014/9,2.92,United States,Office Supplies,SZ-20035
CA-2014-136861,2014/9,31.984,United States,Furniture,PR-18880
US-2014-135972,2014/9,1799.97,United States,Technology,JG-15115
CA-2014-145212,2014/9,5.46,United States,Office Supplies,DC-12850
CA-2014-120411,2014/9,11.12,United States,Technology,SB-20185
CA-2014-146969,2014/9,6.48,United States,Office Supplies,AP-10915
CA-2014-122931,2014/9,4.224,United States,Office Supplies,SM-20950
CA-2014-126193,2014/9,13.16,United States,Office Supplies,SS-20410
CA-2014-113362,2014/9,449.15,United States,Office Supplies,AJ-10960
CA-2014-126193,2014/9,304.99,United States,Office Supplies,SS-20410
CA-2014-122931,2014/9,409.272,United States,Furniture,SM-20950
CA-2014-122931,2014/9,55.44,United States,Office Supplies,SM-20950
CA-2014-146969,2014/9,8.72,United States,Office Supplies,AP-10915
CA-2014-146969,2014/9,204.6,United States,Furniture,AP-10915
CA-2014-113859,2014/9,340.116,United States,Furniture,BC-11125
CA-2014-126480,2014/9,8.56,United States,Office Supplies,HG-14965
CA-2014-146969,2014/9,686.32,United States,Technology,AP-10915
CA-2014-156433,2014/9,9.96,United States,Office Supplies,ES-14020
CA-2014-156601,2014/9,7.16,United States,Office Supplies,FA-14230
CA-2014-126403,2014/9,1325.85,United States,Office Supplies,RR-19525
CA-2014-126403,2014/9,26.2,United States,Office Supplies,RR-19525
CA-2014-122931,2014/9,20.928,United States,Office Supplies,SM-20950
CA-2014-126403,2014/9,785.88,United States,Furniture,RR-19525
CA-2014-122931,2014/9,1801.632,United States,Office Supplies,SM-20950
CA-2014-126403,2014/9,166.44,United States,Office Supplies,RR-19525
CA-2014-105165,2014/9,46.688,United States,Technology,SZ-20035
CA-2014-122931,2014/9,67.176,United States,Furniture,SM-20950
CA-2014-156433,2014/9,21.72,United States,Office Supplies,ES-14020
US-2014-138835,2014/9,9.64,United States,Office Supplies,DA-13450
CA-2014-105165,2014/9,200.795,United States,Furniture,SZ-20035
CA-2014-105165,2014/9,21.864,United States,Office Supplies,SZ-20035
CA-2014-126193,2014/9,3.828,United States,Office Supplies,SS-20410
CA-2014-163293,2014/9,32.97,United States,Technology,KC-16255
US-2014-112914,2014/9,33.792,United States,Office Supplies,MT-18070
CA-2014-103702,2014/9,63.924,United States,Office Supplies,AF-10885
CA-2014-139892,2014/9,143.976,United States,Technology,BM-11140
CA-2014-139892,2014/9,177.98,United States,Office Supplies,BM-11140
CA-2014-139892,2014/9,32.064,United States,Office Supplies,BM-11140
CA-2014-139892,2014/9,1740.06,United States,Furniture,BM-11140
CA-2014-139892,2014/9,275.928,United States,Office Supplies,BM-11140
CA-2014-139892,2014/9,8159.952,United States,Technology,BM-11140
CA-2014-139892,2014/9,9.936,United States,Office Supplies,BM-11140
US-2014-133130,2014/9,603.92,United States,Furniture,TH-21100
CA-2014-159849,2014/9,5.67,United States,Office Supplies,JK-15640
CA-2014-159478,2014/9,15.24,United States,Furniture,MH-17785
US-2014-133130,2014/9,81.98,United States,Office Supplies,TH-21100
CA-2014-103940,2014/9,30.28,United States,Office Supplies,BN-11515
CA-2014-140039,2014/9,79.4,United States,Office Supplies,ON-18715
US-2014-134733,2014/9,435.999,United States,Furniture,BM-11650
US-2014-134733,2014/9,83.984,United States,Technology,BM-11650
CA-2014-103940,2014/9,57.93,United States,Office Supplies,BN-11515
CA-2014-144974,2014/9,5.97,United States,Office Supplies,CM-12715
CA-2014-144974,2014/9,21.184,United States,Furniture,CM-12715
CA-2014-144974,2014/9,41.376,United States,Office Supplies,CM-12715
CA-2014-103940,2014/9,35.34,United States,Furniture,BN-11515
CA-2014-142769,2014/9,22.66,United States,Office Supplies,RP-19390
CA-2014-107153,2014/9,46.26,United States,Office Supplies,GZ-14545
US-2014-117170,2014/9,4.624,United States,Office Supplies,KT-16465
US-2014-117170,2014/9,47.984,United States,Technology,KT-16465
CA-2014-132500,2014/9,49.98,United States,Technology,GZ-14470
CA-2014-131947,2014/9,5.248,United States,Office Supplies,JA-15970
CA-2014-111962,2014/9,807.75,United States,Office Supplies,EB-14170
US-2014-150924,2014/9,5.18,United States,Office Supplies,PT-19090
CA-2014-153969,2014/9,15.56,United States,Office Supplies,HF-14995
CA-2014-153969,2014/9,78.35,United States,Office Supplies,HF-14995
CA-2014-153969,2014/9,59.52,United States,Office Supplies,HF-14995
CA-2014-153969,2014/9,38.52,United States,Office Supplies,HF-14995
CA-2014-141152,2014/9,33.552,United States,Office Supplies,RF-19345
CA-2014-153969,2014/9,239.984,United States,Technology,HF-14995
CA-2014-153969,2014/9,19.35,United States,Office Supplies,HF-14995
CA-2014-114335,2014/9,337.088,United States,Furniture,XP-21865
CA-2014-124513,2014/9,66.03,United States,Office Supplies,SL-20155
CA-2014-112837,2014/9,127.95,United States,Furniture,LW-17125
US-2014-131870,2014/9,60.672,United States,Furniture,NF-18595
US-2014-131870,2014/9,30.816,United States,Office Supplies,NF-18595
CA-2014-165428,2014/9,3.648,United States,Office Supplies,JL-15130
CA-2014-165428,2014/9,31.104,United States,Office Supplies,JL-15130
CA-2014-138100,2014/9,14.94,United States,Office Supplies,AA-10315
CA-2014-138100,2014/9,14.56,United States,Furniture,AA-10315
CA-2014-141355,2014/9,14.576,United States,Office Supplies,BF-11005
US-2014-100853,2014/9,52.448,United States,Office Supplies,JB-15400
CA-2014-132962,2014/9,252.0,United States,Technology,JM-15535
CA-2014-132962,2014/9,15.552,United States,Office Supplies,JM-15535
CA-2014-103940,2014/9,137.24,United States,Office Supplies,BN-11515
CA-2014-142769,2014/9,48.94,United States,Office Supplies,RP-19390
CA-2014-142769,2014/9,118.0,United States,Technology,RP-19390
CA-2014-142769,2014/9,144.96,United States,Technology,RP-19390
CA-2014-158225,2014/9,40.68,United States,Office Supplies,SE-20110
CA-2014-158225,2014/9,169.45,United States,Office Supplies,SE-20110
CA-2014-102869,2014/9,15.552,United States,Office Supplies,LC-17140
CA-2014-102869,2014/9,64.704,United States,Technology,LC-17140
CA-2014-102869,2014/9,17.472,United States,Furniture,LC-17140
CA-2014-125731,2014/9,1487.04,United States,Furniture,CL-12565
CA-2014-125731,2014/9,21.728,United States,Office Supplies,CL-12565
CA-2014-109918,2014/9,27.36,United States,Office Supplies,LR-17035
CA-2014-102869,2014/9,135.516,United States,Technology,LC-17140
CA-2014-163559,2014/9,139.44,United States,Office Supplies,ST-20530
CA-2014-109918,2014/9,20.56,United States,Office Supplies,LR-17035
CA-2014-109918,2014/9,83.92,United States,Office Supplies,LR-17035
CA-2014-163650,2014/9,34.5,United States,Office Supplies,TT-21220
CA-2014-159184,2014/9,142.4,United States,Furniture,JC-15775
CA-2014-159184,2014/9,7.16,United States,Office Supplies,JC-15775
CA-2014-163650,2014/9,9.84,United States,Office Supplies,TT-21220
CA-2014-103527,2014/9,10.896,United States,Office Supplies,CC-12220
CA-2014-168130,2014/9,887.103,United States,Furniture,BS-11365
CA-2014-133704,2014/9,20.232,United States,Office Supplies,MA-17995
CA-2014-133704,2014/9,43.92,United States,Office Supplies,MA-17995
CA-2014-168823,2014/9,20.808,United States,Office Supplies,MA-17560
CA-2014-168823,2014/9,11.352,United States,Office Supplies,MA-17560
US-2014-115987,2014/9,51.184,United States,Office Supplies,LH-17020
CA-2014-149594,2014/9,103.936,United States,Furniture,MF-18250
CA-2014-131947,2014/9,38.256,United States,Office Supplies,JA-15970
US-2014-120236,2014/9,7.68,United States,Office Supplies,MR-17545
CA-2014-109855,2014/9,23.744,United States,Office Supplies,LH-16900
CA-2014-142769,2014/9,199.98,United States,Technology,RP-19390
US-2014-134614,2014/9,617.7,United States,Furniture,PF-19165
CA-2014-168592,2014/9,56.65,United States,Office Supplies,DP-13390
CA-2014-168592,2014/9,14.97,United States,Office Supplies,DP-13390
CA-2014-168592,2014/9,4.02,United States,Office Supplies,DP-13390
US-2014-127635,2014/9,8.552,United States,Office Supplies,SC-20260
CA-2014-109855,2014/9,357.0,United States,Technology,LH-16900
CA-2014-142769,2014/9,7.3,United States,Office Supplies,RP-19390
CA-2014-142769,2014/9,14.19,United States,Furniture,RP-19390
CA-2014-142769,2014/9,5.7,United States,Office Supplies,RP-19390
CA-2014-144407,2014/9,103.6,United States,Office Supplies,MS-17365
US-2014-127635,2014/9,9.96,United States,Furniture,SC-20260
US-2014-127635,2014/9,6.848,United States,Office Supplies,SC-20260
US-2014-127635,2014/9,6.048,United States,Office Supplies,SC-20260
CA-2014-127936,2014/9,21.24,United States,Office Supplies,CL-12565
US-2014-151925,2014/9,145.568,United States,Furniture,KT-16465
US-2014-158638,2014/9,5.892,United States,Office Supplies,AG-10765
CA-2014-113964,2014/9,18.464,United States,Office Supplies,JP-16135
CA-2014-158281,2014/9,559.71,United States,Technology,AG-10525
CA-2014-141649,2014/9,795.408,United States,Office Supplies,DM-12955
CA-2014-130449,2014/9,58.48,United States,Office Supplies,VP-21760
CA-2014-106971,2014/9,475.944,United States,Technology,BM-11785
CA-2014-130449,2014/9,41.88,United States,Furniture,VP-21760
CA-2014-123127,2014/9,16.78,United States,Office Supplies,SP-20620
CA-2014-138177,2014/9,73.915,United States,Furniture,ND-18460
US-2014-100853,2014/9,20.16,United States,Office Supplies,JB-15400
CA-2014-122882,2014/9,64.784,United States,Office Supplies,SB-20290
CA-2014-128839,2014/9,45.0,United States,Office Supplies,TT-21070
US-2014-138828,2014/9,57.75,United States,Office Supplies,KD-16345
CA-2014-131947,2014/9,55.92,United States,Technology,JA-15970
